
---------- Begin Simulation Statistics ----------
system.cpu_cluster.cpus.statFuBusy::MemWrite          292      0.75%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::FloatMemRead            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::FloatMemWrite            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::InstPrefetch            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdUnitStrideLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdUnitStrideStore            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdUnitStrideMaskLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdUnitStrideMaskStore            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdStridedLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdStridedStore            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdIndexedLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdIndexedStore            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdWholeRegisterLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdWholeRegisterStore            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdUnitStrideSegmentedLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdUnitStrideSegmentedStore            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdUnitStrideSegmentedFaultOnlyFirstLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdStrideSegmentedLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdStrideSegmentedStore            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdExt            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdFloatExt            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdConfig            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdBf16Add            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdBf16Cmp            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdBf16Cvt            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdBf16DotProd            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdBf16MatMultAcc            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdBf16Mult            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdBf16MultAcc            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::Bf16Cvt            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::System            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.issuedInstType_0::No_OpClass           55      0.00%      0.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::IntAlu      1230218     60.87%     60.87% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::IntMult        50565      2.50%     63.37% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::IntDiv            8      0.00%     63.37% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::FloatAdd       151896      7.52%     70.89% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::FloatCmp        46403      2.30%     73.19% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::FloatCvt        49500      2.45%     75.63% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::FloatMult           60      0.00%     75.64% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::FloatMultAcc        78893      3.90%     79.54% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::FloatDiv        17430      0.86%     80.40% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::FloatMisc         1257      0.06%     80.47% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::FloatSqrt           16      0.00%     80.47% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdAdd            2      0.00%     80.47% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdAddAcc            0      0.00%     80.47% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdAlu           84      0.00%     80.47% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdCmp          312      0.02%     80.49% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdCvt            0      0.00%     80.49% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdMisc        17501      0.87%     81.35% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdMult            0      0.00%     81.35% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdMultAcc            0      0.00%     81.35% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdMatMultAcc            0      0.00%     81.35% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdShift           64      0.00%     81.36% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdShiftAcc            0      0.00%     81.36% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdDiv            0      0.00%     81.36% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdSqrt            0      0.00%     81.36% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatAdd        17143      0.85%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatAlu            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatCmp            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatCvt            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatDiv            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatMisc            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatMult            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatMultAcc            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatMatMultAcc            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatSqrt            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdReduceAdd            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdReduceAlu            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdReduceCmp            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatReduceAdd            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatReduceCmp            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdAes            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdAesMix            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdSha1Hash            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdSha1Hash2            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdSha256Hash            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdSha256Hash2            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdShaSigma2            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdShaSigma3            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdSha3            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdSm4e            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdCrc            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdPredAlu            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdDotProd            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::Matrix            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::MatrixMov            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::MatrixOP            0      0.00%     82.20% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::MemRead       264972     13.11%     95.31% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::MemWrite        94566      4.68%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::FloatMemRead            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::FloatMemWrite            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::InstPrefetch            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdUnitStrideLoad            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdUnitStrideStore            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdUnitStrideMaskLoad            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdUnitStrideMaskStore            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdStridedLoad            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdStridedStore            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdIndexedLoad            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdIndexedStore            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdWholeRegisterLoad            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdWholeRegisterStore            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdUnitStrideSegmentedLoad            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdUnitStrideSegmentedStore            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdUnitStrideSegmentedFaultOnlyFirstLoad            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdStrideSegmentedLoad            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdStrideSegmentedStore            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdExt            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatExt            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdConfig            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdBf16Add            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdBf16Cmp            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdBf16Cvt            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdBf16DotProd            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdBf16MatMultAcc            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdBf16Mult            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdBf16MultAcc            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::Bf16Cvt            0      0.00%     99.99% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::System          152      0.01%    100.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::total      2021097                       # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issueRate            1.010546                       # Inst issue rate ((Count/Cycle))
system.cpu_cluster.cpus.fuBusy                  38940                       # FU busy when requested (Count)
system.cpu_cluster.cpus.fuBusyRate           0.019267                       # FU busy rate (busy events/executed inst) ((Count/Count))
system.cpu_cluster.cpus.intInstQueueReads      4690122                       # Number of integer instruction queue reads (Count)
system.cpu_cluster.cpus.intInstQueueWrites      1430596                       # Number of integer instruction queue writes (Count)
system.cpu_cluster.cpus.intInstQueueWakeupAccesses      1356953                       # Number of integer instruction queue wakeup accesses (Count)
system.cpu_cluster.cpus.fpInstQueueReads            0                       # Number of floating instruction queue reads (Count)
system.cpu_cluster.cpus.fpInstQueueWrites            0                       # Number of floating instruction queue writes (Count)
system.cpu_cluster.cpus.fpInstQueueWakeupAccesses            0                       # Number of floating instruction queue wakeup accesses (Count)
system.cpu_cluster.cpus.vecInstQueueReads      1346988                       # Number of vector instruction queue reads (Count)
system.cpu_cluster.cpus.vecInstQueueWrites       603884                       # Number of vector instruction queue writes (Count)
system.cpu_cluster.cpus.vecInstQueueWakeupAccesses       566571                       # Number of vector instruction queue wakeup accesses (Count)
system.cpu_cluster.cpus.intAluAccesses        1371064                       # Number of integer alu accesses (Count)
system.cpu_cluster.cpus.fpAluAccesses               0                       # Number of floating point alu accesses (Count)
system.cpu_cluster.cpus.vecAluAccesses         688918                       # Number of vector alu accesses (Count)
system.cpu_cluster.cpus.numRecvResp            264794                       # Number of received responses (Count)
system.cpu_cluster.cpus.numRecvRespBytes      1141752                       # Number of received response bytes (Byte)
system.cpu_cluster.cpus.recvRespAvgBW            0.57                       # Average bandwidth of received responses ((Byte/Cycle))
system.cpu_cluster.cpus.recvRespAvgSize          4.31                       # Average packet size per received response ((Byte/Count))
system.cpu_cluster.cpus.recvRespAvgRate          0.13                       # Average rate of received responses per cycle ((Count/Cycle))
